Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Kosovo,2/9/23,272675,3204,,,13,,15061.871466874654,,,,,383,XKS,2023/02/09,0,1837363,0
Kosovo,2/10/23,272684,3204,,,9,,15062.368603917661,,,,,383,XKS,2023/02/10,0,1837363,0
Kosovo,2/11/23,272702,3204,,,18,,15063.362878003674,,,,,383,XKS,2023/02/11,0,1837363,0
Kosovo,2/12/23,272710,3204,,,8,,15063.804777597457,,,,,383,XKS,2023/02/12,0,1837363,0
Kosovo,2/13/23,272713,3204,,,3,,15063.970489945126,,,,,383,XKS,2023/02/13,0,1837446,83
Kosovo,2/14/23,272724,3206,,,11,,15064.57810188658,,,,,383,XKS,2023/02/14,2,1837446,0
Kosovo,2/15/23,272757,3206,,,33,,15066.400937710938,,,,,383,XKS,2023/02/15,0,1837446,0
Kosovo,2/16/23,272788,3206,,,31,,15068.11329863685,,,,,383,XKS,2023/02/16,0,1837446,0
Kosovo,2/17/23,272809,3206,,,21,,15069.273285070532,,,,,383,XKS,2023/02/17,0,1837446,0
Kosovo,2/18/23,272829,3206,,,20,,15070.378034054993,,,,,383,XKS,2023/02/18,0,1837446,0
Kosovo,2/19/23,272837,3206,,,8,,15070.819933648776,,,,,383,XKS,2023/02/19,0,1837446,0
Kosovo,2/20/23,272851,3206,,,14,,15071.593257937897,,,,,383,XKS,2023/02/20,0,1837446,0
Kosovo,2/21/23,272866,3206,,,15,,15072.421819676243,,,,,383,XKS,2023/02/21,0,1837446,0
Kosovo,2/22/23,272905,3207,,,39,,15074.576080195939,,,,,383,XKS,2023/02/22,1,1837446,0
Kosovo,2/23/23,272936,3207,,,31,,15076.288441121851,,,,,383,XKS,2023/02/23,0,1837446,0
Kosovo,2/24/23,272965,3207,,,29,,15077.890327149316,,,,,383,XKS,2023/02/24,0,1837446,0
Kosovo,2/25/23,273002,3207,,,37,,15079.934112770567,,,,,383,XKS,2023/02/25,0,1837446,0
Kosovo,2/26/23,273034,3208,,,32,,15081.701711145703,,,,,383,XKS,2023/02/26,1,1837446,0
Kosovo,2/27/23,273046,3210,,,12,,15082.364560536378,,,,,383,XKS,2023/02/27,2,1837446,0
Kosovo,2/28/23,273059,3211,,,13,,15083.082647376277,,,,,383,XKS,2023/02/28,1,1837446,0
Kosovo,3/1/23,273108,3211,,,49,,15085.789282388203,,,,,383,XKS,2023/03/01,0,,
Kuwait,2/2/23,662858,2570,,,0,,15521.560037868543,,,,,414,KWT,2023/02/02,0,8258076,0
Kuwait,2/22/23,663456,2570,,,598,,15535.56287543352,,,,,414,KWT,2023/02/22,0,8258651,37
Kuwait,3/1/23,663456,2570,,,0,,15535.56287543352,,,,,414,KWT,2023/03/01,0,,
Kyrgyzstan,2/2/23,206592,2991,,,0,,3166.553523647606,,,,,417,KGZ,2023/02/02,0,3413210,0
Kyrgyzstan,2/6/23,206599,2991,,,7,,3166.66081664378,,,,,417,KGZ,2023/02/06,0,3413210,0
Kyrgyzstan,2/13/23,206611,2991,,,12,,3166.8447474943637,,,,,417,KGZ,2023/02/13,0,3419051,5841
Kyrgyzstan,2/22/23,206633,2991,,,22,,3167.181954053767,,,,,417,KGZ,2023/02/22,0,3424522,819
Kyrgyzstan,3/1/23,206673,2991,,,40,,3167.7950568890456,,,,,417,KGZ,2023/03/01,0,,
Laos,2/2/23,217981,758,,,4,,2996.0734272404748,,,,,418,LAO,2023/02/02,0,11111066,0
Laos,2/3/23,217987,758,,,6,,2996.1558951645757,,,,,418,LAO,2023/02/03,0,11111066,0
Laos,2/5/23,217990,758,,,3,,2996.1971291266264,,,,,418,LAO,2023/02/05,0,11111066,0
Laos,2/7/23,217992,758,,,2,,2996.22461843466,,,,,418,LAO,2023/02/07,0,11111066,0
Laos,2/9/23,217998,758,,,6,,2996.307086358761,,,,,418,LAO,2023/02/09,0,11111066,0
Laos,2/12/23,217999,758,,,1,,2996.3208310127775,,,,,418,LAO,2023/02/12,0,11111066,0
Laos,2/13/23,218000,758,,,1,,2996.3345756667945,,,,,418,LAO,2023/02/13,0,11111066,0
Laos,2/14/23,218001,758,,,1,,2996.348320320811,,,,,418,LAO,2023/02/14,0,11111066,0
Laos,2/15/23,218006,758,,,5,,2996.4170435908954,,,,,418,LAO,2023/02/15,0,11111066,0
Laos,2/19/23,218009,758,,,3,,2996.4582775529457,,,,,418,LAO,2023/02/19,0,11111066,0
Laos,2/20/23,218012,758,,,3,,2996.4995115149964,,,,,418,LAO,2023/02/20,0,11111066,0
Laos,2/22/23,218014,758,,,2,,2996.52700082303,,,,,418,LAO,2023/02/22,0,11111066,0
Laos,2/24/23,218015,758,,,1,,2996.5407454770466,,,,,418,LAO,2023/02/24,0,15053397,3942331
Laos,3/1/23,218017,758,,,2,,2996.56823478508,,,,,418,LAO,2023/03/01,0,,
Latvia,2/2/23,975371,6238,,,16,,51710.84539195696,,,,,428,LVA,2023/02/02,0,2895716,0
Latvia,2/3/23,975403,6239,,,32,,51712.54192286934,,,,,428,LVA,2023/02/03,1,2895716,0
Latvia,2/6/23,975451,6241,,,48,,51715.086719237916,,,,,428,LVA,2023/02/06,2,2895716,0
Latvia,2/7/23,975499,6242,,,48,,51717.631515606496,,,,,428,LVA,2023/02/07,1,2895716,0
Latvia,2/8/23,975524,6243,,,25,,51718.95693038179,,,,,428,LVA,2023/02/08,1,2895716,0
Latvia,2/9/23,975556,6243,,,32,,51720.653461294176,,,,,428,LVA,2023/02/09,0,2895716,0
Latvia,2/10/23,975590,6245,,,34,,51722.45602538859,,,,,428,LVA,2023/02/10,2,2895716,0
Latvia,2/13/23,975649,6245,,,59,,51725.58400425829,,,,,428,LVA,2023/02/13,0,2895716,0
Latvia,2/14/23,975683,6246,,,34,,51727.386568352704,,,,,428,LVA,2023/02/14,1,2895716,0
Latvia,2/15/23,975716,6247,,,33,,51729.1361158561,,,,,428,LVA,2023/02/15,1,2895716,0
Latvia,2/16/23,975738,6251,,,22,,51730.30248085836,,,,,428,LVA,2023/02/16,4,2895716,0
Latvia,2/17/23,975767,6255,,,29,,51731.839961997706,,,,,428,LVA,2023/02/17,4,2895716,0
Latvia,2/20/23,975822,6255,,,55,,51734.75587450337,,,,,428,LVA,2023/02/20,0,2895716,0
Latvia,2/21/23,975847,6255,,,25,,51736.08128927866,,,,,428,LVA,2023/02/21,0,2895716,0
Latvia,2/22/23,975884,6258,,,37,,51738.04290314611,,,,,428,LVA,2023/02/22,3,2895716,0
Latvia,2/23/23,975903,6258,,,19,,51739.05021837534,,,,,428,LVA,2023/02/23,0,2895716,0
Latvia,2/24/23,975928,6258,,,25,,51740.37563315064,,,,,428,LVA,2023/02/24,0,2975895,80179
Latvia,2/27/23,975977,6258,,,49,,51742.97344611023,,,,,428,LVA,2023/02/27,0,2975895,0
Latvia,2/28/23,975999,6258,,,22,,51744.13981111249,,,,,428,LVA,2023/02/28,0,2975895,0
Latvia,3/1/23,976031,6265,,,32,,51745.83634202487,,,,,428,LVA,2023/03/01,7,,
Lebanon,2/2/23,1229057,10793,,,167,,18006.995004865617,,,,,422,LBN,2023/02/02,1,5814699,0
Lebanon,2/3/23,1229251,10794,,,194,,18009.83731163491,,,,,422,LBN,2023/02/03,1,5814699,0
Lebanon,2/4/23,1229390,10795,,,139,,18011.87380978404,,,,,422,LBN,2023/02/04,1,5814699,0
Lebanon,2/6/23,1229555,10797,,,165,,18014.29123564452,,,,,422,LBN,2023/02/06,2,5814699,0
Lebanon,2/8/23,1229771,10800,,,216,,18017.455865861873,,,,,422,LBN,2023/02/08,3,5814699,0
Lebanon,2/9/23,1229915,10801,,,144,,18019.565619340112,,,,,422,LBN,2023/02/09,1,5814699,0
Lebanon,2/12/23,1230141,10803,,,226,,18022.876760215677,,,,,422,LBN,2023/02/12,2,5814699,0
Lebanon,2/13/23,1230268,10805,,,127,,18024.737445574952,,,,,422,LBN,2023/02/13,2,5814699,0
Lebanon,2/15/23,1230463,10808,,,195,,18027.594403410065,,,,,422,LBN,2023/02/15,3,5814699,0
Lebanon,2/16/23,1230569,10810,,,106,,18029.1474163871,,,,,422,LBN,2023/02/16,2,5814699,0
Lebanon,2/17/23,1230682,10813,,,113,,18030.80298682488,,,,,422,LBN,2023/02/17,3,5814699,0
Lebanon,2/20/23,1231040,10819,,,358,,18036.04806838883,,,,,422,LBN,2023/02/20,6,5814699,0
Lebanon,2/22/23,1231303,10821,,,263,,18039.901298699777,,,,,422,LBN,2023/02/22,2,5814699,0
Lebanon,2/24/23,1231456,10822,,,153,,18042.142911770403,,,,,422,LBN,2023/02/24,1,5814699,0
Lebanon,2/25/23,1231577,10823,,,121,,18043.915690734753,,,,,422,LBN,2023/02/25,1,5814699,0
Lebanon,2/26/23,1231713,10825,,,136,,18045.90823568642,,,,,422,LBN,2023/02/26,2,5814699,0
Lebanon,2/27/23,1231840,10828,,,127,,18047.7689210457,,,,,422,LBN,2023/02/27,3,5814699,0
Lebanon,3/1/23,1232063,10832,,,223,,18051.0361087238,,,,,422,LBN,2023/03/01,4,,
Lesotho,2/2/23,34790,723,,,0,,1623.9919486596348,,,,,426,LSO,2023/02/02,0,1259488,0
Lesotho,3/1/23,34790,723,,,0,,1623.9919486596348,,,,,426,LSO,2023/03/01,0,,
Liberia,2/2/23,8062,294,,,0,,159.4012429026211,,,,,430,LBR,2023/02/02,0,4460668,0
Liberia,2/8/23,8065,294,,,3,,159.46055867150076,,,,,430,LBR,2023/02/08,0,4460668,0
Liberia,2/27/23,8077,294,,,12,,159.69782174701942,,,,,430,LBR,2023/02/27,0,4460668,0
Liberia,3/1/23,8090,295,,,13,,159.95485674549798,,,,,430,LBR,2023/03/01,1,,
Libya,2/2/23,507162,6437,,,0,,7380.888034512312,,,,,434,LBY,2023/02/02,0,3739158,0
Libya,2/6/23,507166,6437,,,4,,7380.946247769886,,,,,434,LBY,2023/02/06,0,3739158,0
Libya,2/13/23,507170,6437,,,4,,7381.004461027461,,,,,434,LBY,2023/02/13,0,3739158,0
Libya,2/20/23,507171,6437,,,1,,7381.019014341855,,,,,434,LBY,2023/02/20,0,3739158,0
Libya,2/27/23,507174,6437,,,3,,7381.062674285035,,,,,434,LBY,2023/02/27,0,3739158,0
Libya,3/1/23,507174,6437,,,0,,7381.062674285035,,,,,434,LBY,2023/03/01,0,,
Liechtenstein,2/2/23,21359,89,,,0,,56005.97844612843,,,,,438,LIE,2023/02/02,0,74275,0
Liechtenstein,2/8/23,21372,89,,,13,,56040.06607756247,,,,,438,LIE,2023/02/08,0,74275,0
Liechtenstein,2/14/23,21374,89,,,2,,56045.310328552325,,,,,438,LIE,2023/02/14,0,74288,0
Liechtenstein,2/15/23,21387,89,,,13,,56079.39795998637,,,,,438,LIE,2023/02/15,0,74288,0
Liechtenstein,2/23/23,21395,89,,,8,,56100.374963945775,,,,,438,LIE,2023/02/23,0,74288,0
Liechtenstein,2/27/23,21413,89,,,18,,56147.573222854444,,,,,438,LIE,2023/02/27,0,74288,0
Liechtenstein,2/28/23,21421,89,,,8,,56168.55022681386,,,,,438,LIE,2023/02/28,0,74304,16
Liechtenstein,3/1/23,21421,89,,,0,,56168.55022681386,,,,,438,LIE,2023/03/01,0,,
Lithuania,2/2/23,1297227,9549,,,362,,47652.032791498044,,,,,440,LTU,2023/02/02,4,4543322,66
Lithuania,2/3/23,1297546,9550,,,319,,47663.75086278433,,,,,440,LTU,2023/02/03,1,4543432,110
Lithuania,2/4/23,1297838,9550,,,292,,47674.47712239434,,,,,440,LTU,2023/02/04,0,4543530,98
Lithuania,2/5/23,1297880,9550,,,42,,47676.01994055742,,,,,440,LTU,2023/02/05,0,4543530,0
Lithuania,2/6/23,1297908,9551,,,28,,47677.048485999476,,,,,440,LTU,2023/02/06,1,4543530,0
Lithuania,2/7/23,1298497,9552,,,589,,47698.68467404844,,,,,440,LTU,2023/02/07,1,4543599,69
Lithuania,2/8/23,1298880,9556,,,383,,47712.75370634513,,,,,440,LTU,2023/02/08,4,4543638,39
Lithuania,2/9/23,1299273,9554,,,393,,47727.1900762997,,,,,440,LTU,2023/02/09,,4543706,68
Lithuania,2/10/23,1299616,9555,,,343,,47739.78975796489,,,,,440,LTU,2023/02/10,1,4543778,72
Lithuania,2/11/23,1299922,9555,,,306,,47751.03029029593,,,,,440,LTU,2023/02/11,0,4543896,118
Lithuania,2/12/23,1299971,9555,,,49,,47752.83024481953,,,,,440,LTU,2023/02/12,0,4543896,0
Lithuania,2/13/23,1300014,9559,,,43,,47754.4097967484,,,,,440,LTU,2023/02/13,4,4543896,0
Lithuania,2/14/23,1300592,9561,,,578,,47775.6419133737,,,,,440,LTU,2023/02/14,2,4543960,64
Lithuania,2/15/23,1300959,9560,,,367,,47789.12320541779,,,,,440,LTU,2023/02/15,,4544009,49
Lithuania,2/16/23,1301338,9560,,,379,,47803.045302651335,,,,,440,LTU,2023/02/16,0,4544045,36
Lithuania,2/17/23,1301374,9570,,,36,,47804.36771821969,,,,,440,LTU,2023/02/17,10,4544045,0
Lithuania,2/18/23,1301808,9570,,,434,,47820.31017257156,,,,,440,LTU,2023/02/18,0,4544126,81
Lithuania,2/19/23,1301860,9570,,,52,,47822.22032839252,,,,,440,LTU,2023/02/19,0,4544126,0
Lithuania,2/20/23,1301903,9575,,,43,,47823.79988032139,,,,,440,LTU,2023/02/20,5,4544126,0
Lithuania,2/21/23,1302560,9579,,,657,,47847.93396444392,,,,,440,LTU,2023/02/21,4,4544176,50
Lithuania,2/22/23,1303028,9578,,,468,,47865.125366832566,,,,,440,LTU,2023/02/22,,4544225,49
Lithuania,2/23/23,1303362,9582,,,334,,47877.39444460566,,,,,440,LTU,2023/02/23,4,4544270,45
Lithuania,2/24/23,1303681,9582,,,319,,47889.112515891946,,,,,440,LTU,2023/02/24,0,4544321,51
Lithuania,2/25/23,1304023,9582,,,342,,47901.67546379134,,,,,440,LTU,2023/02/25,0,4544408,87
Lithuania,2/26/23,1304062,9582,,,39,,47903.10808065706,,,,,440,LTU,2023/02/26,0,4544408,0
Lithuania,2/27/23,1304114,9585,,,52,,47905.01823647803,,,,,440,LTU,2023/02/27,3,4544408,0
Lithuania,2/28/23,1304750,9585,,,636,,47928.38091151901,,,,,440,LTU,2023/02/28,0,4544449,41
Lithuania,3/1/23,1305163,9589,,,413,,47943.551956789335,,,,,440,LTU,2023/03/01,4,,
Luxembourg,2/2/23,314867,1211,,,98,,50300.171252571985,,,,,442,LUX,2023/02/02,0,1373489,57
Luxembourg,2/3/23,314882,1211,,,15,,50302.567510575485,,,,,442,LUX,2023/02/03,0,1373519,30
Luxembourg,2/6/23,314949,1211,,,67,,50313.27079632446,,,,,442,LUX,2023/02/06,0,1373620,0
Luxembourg,2/7/23,315074,1212,,,125,,50333.239613020305,,,,,442,LUX,2023/02/07,1,1373637,17
Luxembourg,2/8/23,315173,1212,,,99,,50349.05491584342,,,,,442,LUX,2023/02/08,0,1373709,72
Luxembourg,2/9/23,315268,1212,,,95,,50364.231216532266,,,,,442,LUX,2023/02/09,0,1373776,67
Luxembourg,2/10/23,315352,1212,,,84,,50377.650261351875,,,,,442,LUX,2023/02/10,0,1373854,78
Luxembourg,2/13/23,315412,1212,,,60,,50387.23529336588,,,,,442,LUX,2023/02/13,0,1373940,0
Luxembourg,2/14/23,315528,1214,,,116,,50405.76635525963,,,,,442,LUX,2023/02/14,2,1373951,11
Luxembourg,2/15/23,315590,1214,,,62,,50415.67088834077,,,,,442,LUX,2023/02/15,0,1373956,5
Luxembourg,2/16/23,315680,1214,,,90,,50430.04843636178,,,,,442,LUX,2023/02/16,0,1373975,19
Luxembourg,2/17/23,315778,1214,,,98,,50445.70398865132,,,,,442,LUX,2023/02/17,0,1373993,18
Luxembourg,2/22/23,315945,1215,,,167,,50472.382327756975,,,,,442,LUX,2023/02/22,1,1374048,0
Luxembourg,3/1/23,316601,1219,,,656,,50577.178677776785,,,,,442,LUX,2023/03/01,4,,
MS Zaandam,2/2/23,9,2,,,0,,,,,,,8888,,2023/02/02,0,,
MS Zaandam,3/1/23,9,2,,,0,,,,,,,8888,,2023/03/01,0,,
Madagascar,2/2/23,67827,1419,,,0,,244.94223199225712,,,,,450,MDG,2023/02/02,0,2514403,0
Madagascar,2/5/23,67842,1420,,,15,,244.99640117974712,,,,,450,MDG,2023/02/05,1,2514403,0
Madagascar,2/12/23,67849,1421,,,7,,245.02168013390911,,,,,450,MDG,2023/02/12,1,2575889,0
Madagascar,2/19/23,67852,1421,,,3,,245.03251397140713,,,,,450,MDG,2023/02/19,0,2575889,0
Madagascar,2/26/23,67865,1422,,,13,,245.0794606005651,,,,,450,MDG,2023/02/26,1,2652348,0
Madagascar,3/1/23,67865,1422,,,0,,245.0794606005651,,,,,450,MDG,2023/03/01,0,,
Malawi,2/2/23,88559,2686,,,0,,462.93365562020404,,,,,454,MWI,2023/02/02,0,6919257,0
Malawi,2/13/23,88600,2686,,,41,,463.1479791771596,,,,,454,MWI,2023/02/13,0,7159342,240085
Malawi,2/15/23,88640,2686,,,40,,463.357075330287,,,,,454,MWI,2023/02/15,0,7159342,0
Malawi,2/22/23,88681,2686,,,41,,463.57139888724254,,,,,454,MWI,2023/02/22,0,7159342,0
Malawi,3/1/23,88702,2686,,,21,,463.6811743676344,,,,,454,MWI,2023/03/01,0,,
Malaysia,2/2/23,5037242,36942,,,324,,15563.376108470376,,,,,458,MYS,2023/02/02,0,72537829,2245
Malaysia,2/3/23,5037582,36942,,,340,,15564.426593612223,,,,,458,MYS,2023/02/03,0,72540554,2725
Malaysia,2/4/23,5037784,36943,,,202,,15565.050705372965,,,,,458,MYS,2023/02/04,1,72543761,3207
Malaysia,2/5/23,5037995,36943,,,211,,15565.702624093346,,,,,458,MYS,2023/02/05,0,72545156,1395
Malaysia,2/6/23,5038170,36944,,,175,,15566.243314975178,,,,,458,MYS,2023/02/06,1,72546011,855
Malaysia,2/7/23,5038354,36946,,,184,,15566.811812816648,,,,,458,MYS,2023/02/07,2,72547442,1431
Malaysia,2/8/23,5038543,36946,,,189,,15567.395758969027,,,,,458,MYS,2023/02/08,0,72549235,1793
Malaysia,2/9/23,5038812,36946,,,269,,15568.226878095957,,,,,458,MYS,2023/02/09,0,72550882,1647
Malaysia,2/10/23,5039067,36950,,,255,,15569.014741952342,,,,,458,MYS,2023/02/10,4,72552814,1932
Malaysia,2/11/23,5039326,36951,,,259,,15569.814964457453,,,,,458,MYS,2023/02/11,1,72555470,2656
Malaysia,2/12/23,5039486,36951,,,160,,15570.309310406557,,,,,458,MYS,2023/02/12,0,72556777,1307
Malaysia,2/13/23,5039650,36952,,,164,,15570.816015004388,,,,,458,MYS,2023/02/13,1,72557673,896
Malaysia,2/14/23,5039850,36953,,,200,,15571.433947440768,,,,,458,MYS,2023/02/14,1,72558867,1194
Malaysia,2/15/23,5040087,36954,,,237,,15572.166197377877,,,,,458,MYS,2023/02/15,1,72560095,1228
Malaysia,2/16/23,5040368,36954,,,281,,15573.03439245099,,,,,458,MYS,2023/02/16,0,72561457,1362
Malaysia,2/17/23,5040609,36954,,,241,,15573.779001036828,,,,,458,MYS,2023/02/17,0,72563181,1724
Malaysia,2/18/23,5040821,36955,,,212,,15574.434009419392,,,,,458,MYS,2023/02/18,1,72565972,2791
Malaysia,2/19/23,5041007,36956,,,186,,15575.008686585224,,,,,458,MYS,2023/02/19,1,72566939,967
Malaysia,2/20/23,5041174,36957,,,167,,15575.524660169602,,,,,458,MYS,2023/02/20,1,72567469,530
Malaysia,2/21/23,5041358,36957,,,184,,15576.09315801107,,,,,458,MYS,2023/02/21,0,72568437,968
Malaysia,2/22/23,5041587,36957,,,229,,15576.800690650725,,,,,458,MYS,2023/02/22,0,72569396,959
Malaysia,2/23/23,5041811,36957,,,224,,15577.492774979472,,,,,458,MYS,2023/02/23,0,72570135,739
Malaysia,2/24/23,5042015,36957,,,204,,15578.123066064578,,,,,458,MYS,2023/02/24,0,72573618,3483
Malaysia,2/25/23,5042188,36957,,,173,,15578.657577622047,,,,,458,MYS,2023/02/25,0,72574547,929
Malaysia,2/26/23,5042395,36957,,,207,,15579.2971376937,,,,,458,MYS,2023/02/26,0,72575277,730
Malaysia,2/27/23,5042585,36957,,,190,,15579.88417350826,,,,,458,MYS,2023/02/27,0,72576170,893
Malaysia,2/28/23,5042791,36958,,,206,,15580.520643917731,,,,,458,MYS,2023/02/28,1,72577206,1036
Malaysia,3/1/23,5043008,36960,,,217,,15581.191100611202,,,,,458,MYS,2023/03/01,2,,
Maldives,2/2/23,185715,311,,,0,,34357.182235607965,,,,,462,MDV,2023/02/02,0,951419,0
Maldives,2/6/23,185721,311,,,6,,34358.29223261097,,,,,462,MDV,2023/02/06,0,951419,0
Maldives,2/13/23,185723,311,,,2,,34358.662231611976,,,,,462,MDV,2023/02/13,0,951511,92
Maldives,2/20/23,185729,311,,,6,,34359.77222861498,,,,,462,MDV,2023/02/20,0,951511,0
Maldives,2/27/23,185732,311,,,3,,34360.32722711649,,,,,462,MDV,2023/02/27,0,951511,0
Maldives,3/1/23,185732,311,,,0,,34360.32722711649,,,,,462,MDV,2023/03/01,0,,
Mali,2/2/23,32784,743,,,1,,161.88962884195288,,,,,466,MLI,2023/02/02,0,4754851,0
Mali,2/3/23,32786,743,,,2,,161.89950497841224,,,,,466,MLI,2023/02/03,0,4754851,0
Mali,2/4/23,32790,743,,,4,,161.91925725133098,,,,,466,MLI,2023/02/04,0,4754851,0
Mali,2/6/23,32798,743,,,8,,161.95876179716845,,,,,466,MLI,2023/02/06,0,4754851,0
Mali,2/7/23,32810,743,,,12,,162.01801861592466,,,,,466,MLI,2023/02/07,0,4754851,0
Mali,2/8/23,32814,743,,,4,,162.0377708888434,,,,,466,MLI,2023/02/08,0,4754851,0
Mali,2/9/23,32818,743,,,4,,162.05752316176213,,,,,466,MLI,2023/02/09,0,4754851,0
Mali,2/11/23,32826,743,,,8,,162.0970277075996,,,,,466,MLI,2023/02/11,0,4754851,0
Mali,2/12/23,32833,743,,,7,,162.13159418520738,,,,,466,MLI,2023/02/12,0,4754851,0
Mali,2/14/23,32843,743,,,10,,162.18097486750423,,,,,466,MLI,2023/02/14,0,4792566,0
Mali,2/15/23,32854,743,,,11,,162.23529361803074,,,,,466,MLI,2023/02/15,0,4792566,0
Mali,2/16/23,32868,743,,,14,,162.3044265732463,,,,,466,MLI,2023/02/16,0,4792566,0
Mali,2/17/23,32884,743,,,16,,162.38343566492125,,,,,466,MLI,2023/02/17,0,4792566,0
Mali,2/18/23,32895,743,,,11,,162.43775441544778,,,,,466,MLI,2023/02/18,0,4792566,0
Mali,2/19/23,32914,743,,,19,,162.53157771181176,,,,,466,MLI,2023/02/19,0,4792566,0
Mali,2/20/23,32918,743,,,4,,162.5513299847305,,,,,466,MLI,2023/02/20,0,4792566,0
Mali,2/21/23,32946,743,,,28,,162.68959589516166,,,,,466,MLI,2023/02/21,0,4792566,0
Mali,2/22/23,32963,743,,,17,,162.77354305506628,,,,,466,MLI,2023/02/22,0,4792566,0
Mali,2/23/23,32977,743,,,14,,162.84267601028185,,,,,466,MLI,2023/02/23,0,4792566,0
Mali,2/24/23,32989,743,,,12,,162.90193282903806,,,,,466,MLI,2023/02/24,0,4792566,0
Mali,2/25/23,32997,743,,,8,,162.94143737487553,,,,,466,MLI,2023/02/25,0,4792566,0
Mali,2/26/23,32998,743,,,1,,162.9463754431052,,,,,466,MLI,2023/02/26,0,4792566,0
Mali,2/27/23,33002,743,,,4,,162.96612771602395,,,,,466,MLI,2023/02/27,0,4792566,0
Mali,2/28/23,33018,743,,,16,,163.0451368076989,,,,,466,MLI,2023/02/28,0,4792566,0
Mali,3/1/23,33034,743,,,16,,163.12414589937381,,,,,466,MLI,2023/03/01,0,,
Malta,2/2/23,117062,824,,,0,,26512.26731953463,,,,,470,MLT,2023/02/02,0,1379551,0
Malta,2/7/23,117166,826,,,104,,26535.821297778904,,,,,470,MLT,2023/02/07,2,1379551,0
Malta,2/14/23,117248,826,,,82,,26554.392703702277,,,,,470,MLT,2023/02/14,0,1379745,0
Malta,2/21/23,117338,827,,,90,,26574.77595410598,,,,,470,MLT,2023/02/21,1,1379917,0
Malta,2/28/23,117477,827,,,139,,26606.256751951696,,,,,470,MLT,2023/02/28,0,1380343,117
Malta,3/1/23,117477,827,,,0,,26606.256751951696,,,,,470,MLT,2023/03/01,0,,
Marshall Islands,2/2/23,15584,17,,,0,,26678.992689983395,,,,,584,MHL,2023/02/02,0,0,0
Marshall Islands,2/10/23,15590,17,,,6,,26689.264376080668,,,,,584,MHL,2023/02/10,0,0,0
Marshall Islands,2/16/23,15598,17,,,8,,26702.9599575437,,,,,584,MHL,2023/02/16,0,0,0
Marshall Islands,3/1/23,15618,17,,,20,,26737.198911201274,,,,,584,MHL,2023/03/01,0,,
Mauritania,2/2/23,63665,997,,,0,,1369.2399014121463,,,,,478,MRT,2023/02/02,0,4066473,0
Mauritania,2/8/23,63667,997,,,2,,1369.2829153099367,,,,,478,MRT,2023/02/08,0,4066473,0
Mauritania,3/1/23,63668,997,,,1,,1369.304422258832,,,,,478,MRT,2023/03/01,0,,
Mauritius,2/2/23,294602,1043,,,0,,23164.777824868863,,,,,480,MUS,2023/02/02,0,2613037,0
Mauritius,2/6/23,294915,1044,,,313,,23189.38925133299,,,,,480,MUS,2023/02/06,1,2613825,788
Mauritius,2/13/23,295161,1044,,,246,,23208.732417180192,,,,,480,MUS,2023/02/13,0,2613825,0
Mauritius,2/22/23,295440,1044,,,279,,23230.670397958118,,,,,480,MUS,2023/02/22,0,2614136,0
Mauritius,3/1/23,295440,1044,,,0,,23230.670397958118,,,,,480,MUS,2023/03/01,0,,
Mexico,2/2/23,7377333,332324,,,0,,5772.909485319012,,,,,484,MEX,2023/02/02,0,225063079,0
Mexico,2/3/23,7381305,332393,,,3972,,5776.017654148545,,,,,484,MEX,2023/02/03,69,225063079,0
Mexico,2/5/23,7389670,332475,,,8365,,5782.563432662907,,,,,484,MEX,2023/02/05,82,225063079,0
Mexico,2/6/23,7390230,332479,,,560,,5783.00164377684,,,,,484,MEX,2023/02/06,4,225063079,0
Mexico,2/8/23,7390902,332483,,,672,,5783.527497113558,,,,,484,MEX,2023/02/08,4,225063079,0
Mexico,2/9/23,7400848,332580,,,9946,,5791.310439504932,,,,,484,MEX,2023/02/09,97,225063079,0
Mexico,2/14/23,7410093,332653,,,9245,,5798.544835484045,,,,,484,MEX,2023/02/14,73,225063079,0
Mexico,2/15/23,7414918,332695,,,4825,,5802.320493742478,,,,,484,MEX,2023/02/15,42,225063079,0
Mexico,2/19/23,7429778,332839,,,14860,,5813.948738658607,,,,,484,MEX,2023/02/19,144,225063079,0
Mexico,2/21/23,7430816,332850,,,1038,,5814.760994259074,,,,,484,MEX,2023/02/21,11,225063079,0
Mexico,2/22/23,7435066,332885,,,4250,,5818.086703605881,,,,,484,MEX,2023/02/22,35,225063079,0
Mexico,2/23/23,7443151,332938,,,8085,,5824.413376563277,,,,,484,MEX,2023/02/23,53,225063079,0
Mexico,2/26/23,7450992,332986,,,7841,,5830.549114678174,,,,,484,MEX,2023/02/26,48,225063079,0
Mexico,2/28/23,7451429,332988,,,437,,5830.89107585101,,,,,484,MEX,2023/02/28,2,225063079,0
Mexico,3/1/23,7459860,333038,,,8431,,5837.488500675228,,,,,484,MEX,2023/03/01,50,,
Micronesia,2/2/23,22676,58,,,0,,19923.5601634231,,,,,583,FSM,2023/02/02,0,0,0
Micronesia,2/10/23,23671,60,,,995,,20797.785880595704,,,,,583,FSM,2023/02/10,2,0,0
